timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
20/07/2017 22:09,37,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-3,text,true,,2820,660,6,6,37,0,0
20/07/2017 22:09,37,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2820,660,6,6,37,0,0
20/07/2017 22:09,43,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-3,text,true,,3179,627,6,6,43,0,0
20/07/2017 22:09,43,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,3179,627,6,6,43,0,0
20/07/2017 22:09,10493,57 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-6,text,true,,1628,2859,6,6,10493,0,0
20/07/2017 22:09,10532,GuardarOrden,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,2006,3559,6,6,10532,1,0
20/07/2017 22:09,131,58 /portal-servicios/ver-orden-servicio.html,200,OK,Thread Group 1-6,text,true,,7802,507,6,6,131,0,61
20/07/2017 22:09,79,59 /portal-servicios/js/ver-orden-servicio.js,200,OK,Thread Group 1-6,text,true,,10798,469,6,6,78,0,0
20/07/2017 22:09,69,61 /common-resources/js/api.js,200,OK,Thread Group 1-6,text,true,,5622,538,6,6,69,0,0
20/07/2017 22:09,83,62 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-6,,true,,378,712,6,6,83,0,38
20/07/2017 22:09,41,63 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-6,,true,,378,712,6,6,41,0,0
20/07/2017 22:09,815,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-3,text,true,,3294,856,6,6,815,0,0
20/07/2017 22:09,36,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-3,text,true,,2504,735,6,6,36,0,29
20/07/2017 22:09,171,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-3,text,true,,1865,7878,6,6,171,0,0
20/07/2017 22:09,1022,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,7663,9469,6,6,1022,2,29
20/07/2017 22:09,45,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-3,text,true,,2820,660,6,6,45,0,0
20/07/2017 22:09,45,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2820,660,6,6,45,0,0
20/07/2017 22:09,43,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-3,text,true,,3179,627,6,6,43,0,0
20/07/2017 22:09,43,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,3179,627,6,6,43,1,0
20/07/2017 22:09,969,64 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-6,text,true,,1329,1521,6,6,969,0,0
20/07/2017 22:09,7175,255 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-4,text,true,,31729,1003,6,6,7090,0,0
20/07/2017 22:09,7280,BuscarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,32107,1688,6,6,7195,2,42
20/07/2017 22:09,5949,53 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-5,text,true,,31661,1011,6,6,5875,0,0
20/07/2017 22:09,6032,BuscarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,32039,1704,6,6,5958,2,38
20/07/2017 22:09,197,54 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-5,,true,,378,707,6,6,197,0,152
20/07/2017 22:09,284,256 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-4,,true,,378,699,6,6,284,0,239
20/07/2017 22:09,852,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-3,text,true,,3290,856,6,6,852,0,0
20/07/2017 22:09,10,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-3,text,true,,2504,735,6,6,10,0,0
20/07/2017 22:09,930,65 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-6,text,true,,2203,1188,6,6,930,0,0
20/07/2017 22:09,2302,AceptarMensaje,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-6,,true,,28510,5647,6,6,2301,1,99
20/07/2017 22:09,241,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-3,text,true,,1865,7866,6,6,241,0,69
20/07/2017 22:09,1103,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,7659,9457,6,6,1103,1,69
20/07/2017 22:09,87,66 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-6,,true,,378,714,6,6,87,0,42
20/07/2017 22:09,42,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-3,text,true,,2820,660,6,6,42,0,0
20/07/2017 22:09,42,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2820,660,6,6,42,0,0
20/07/2017 22:09,659,55 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-5,text,true,,1394,1293,6,6,659,0,0
20/07/2017 22:09,856,SeleccionarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,1772,2000,6,6,856,0,152
20/07/2017 22:09,714,257 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-4,text,true,,1395,1284,6,6,714,0,0
20/07/2017 22:09,998,SeleccionarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,1773,1983,6,6,998,0,239
20/07/2017 22:09,48,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-3,text,true,,3179,627,6,6,48,0,0
20/07/2017 22:09,48,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,3179,627,6,6,48,0,0
20/07/2017 22:09,43,56 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-5,,true,,378,700,6,6,43,0,0
20/07/2017 22:09,50,260 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-4,,true,,378,656,6,6,50,0,0
20/07/2017 22:09,863,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-3,text,true,,3289,856,6,6,863,0,0
20/07/2017 22:09,39,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-3,text,true,,2504,735,6,6,39,0,29
20/07/2017 22:09,199,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-3,text,true,,1865,7878,6,6,199,0,0
20/07/2017 22:09,1101,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,7658,9469,6,6,1101,2,29
20/07/2017 22:09,11125,261 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-1,text,true,,1558,2617,6,6,11125,0,0
20/07/2017 22:09,11170,GuardarTicket,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,1936,3273,6,6,11170,0,0
20/07/2017 22:09,229,262 /portal-servicios/ver-ticket.html,200,OK,Thread Group 1-1,text,true,,5041,491,6,6,229,0,69
20/07/2017 22:09,1046,235 /portal-servicios/crear-ticket.html,200,OK,Thread Group 1-3,text,true,,4137,535,6,6,1046,0,0
20/07/2017 22:09,79,263 /portal-servicios/js/ver-ticket.js,200,OK,Thread Group 1-1,text,true,,7421,453,6,6,79,0,0
20/07/2017 22:09,131,236 /portal-servicios/js/crear-tickets.js,200,OK,Thread Group 1-3,text,true,,5350,442,6,6,131,0,61
20/07/2017 22:09,80,264 /common-resources/js/api.js,200,OK,Thread Group 1-1,text,true,,5622,530,6,6,80,0,0
20/07/2017 22:09,388,AceptarMensaje,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,18084,1474,6,6,388,1,69
20/07/2017 22:09,70,237 /common-resources/plugins/datatables/dataTables.bootstrap.css,200,OK,Thread Group 1-3,text,true,,2500,481,6,6,70,0,0
20/07/2017 22:09,71,239 /common-resources/plugins/datatables/extensions/Responsive/css/dataTables.responsive.css,200,OK,Thread Group 1-3,text,true,,974,508,6,6,71,0,0
20/07/2017 22:09,89,295 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-1,,true,,378,706,6,6,89,0,42
20/07/2017 22:09,70,240 /common-resources/plugins/spinnerjs/jquery.babypaunch.spinner.min.js,200,OK,Thread Group 1-3,text,true,,1078,473,6,6,70,0,0
20/07/2017 22:09,70,238 /common-resources/js/bower_components/jquery-xml2json/src/xml2json.js,200,OK,Thread Group 1-3,text,true,,1509,474,6,6,70,0,0
20/07/2017 22:09,71,243 /common-resources/plugins/datatables/extensions/Responsive/js/dataTables.responsive.min.js,200,OK,Thread Group 1-3,text,true,,3340,495,6,6,71,0,0
20/07/2017 22:09,72,242 /common-resources/plugins/datatables/dataTables.bootstrap.min.js,200,OK,Thread Group 1-3,text,true,,1402,469,6,6,72,0,0
20/07/2017 22:09,317,241 /common-resources/plugins/datatables/jquery.dataTables.js,200,OK,Thread Group 1-3,text,true,,138048,462,6,6,76,0,0
20/07/2017 22:09,71,244 /common-resources/js/api.js,200,OK,Thread Group 1-3,text,true,,5622,516,6,6,71,0,0
20/07/2017 22:09,1989,Tickets,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-3,,true,,163960,4855,6,6,1748,1,61
20/07/2017 22:09,84,254 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-3,,true,,378,685,6,6,84,0,38
20/07/2017 22:09,6980,53 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-2,text,true,,35722,1011,6,6,6896,0,0
20/07/2017 22:09,7068,BuscarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,36100,1704,6,6,6984,3,42
20/07/2017 22:09,85,54 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-2,,true,,378,707,6,6,85,0,38
20/07/2017 22:09,832,55 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-2,text,true,,1395,1293,6,6,832,0,0
20/07/2017 22:09,917,SeleccionarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,1773,2000,6,6,917,0,38
20/07/2017 22:09,40,56 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-2,,true,,378,700,6,6,40,0,0
20/07/2017 22:09,5273,67 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-6,text,true,,1563,68078,6,6,5273,0,0
20/07/2017 22:09,5360,SubirArchivo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,1941,68792,6,6,5360,0,42
20/07/2017 22:09,83,68 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-6,,true,,378,714,6,6,83,0,38
20/07/2017 22:09,6766,57 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-5,text,true,,1625,2861,6,6,6766,0,0
20/07/2017 22:09,6809,GuardarOrden,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2003,3561,6,6,6809,0,0
20/07/2017 22:09,157,58 /portal-servicios/ver-orden-servicio.html,200,OK,Thread Group 1-5,text,true,,7802,507,6,6,157,0,73
20/07/2017 22:09,82,59 /portal-servicios/js/ver-orden-servicio.js,200,OK,Thread Group 1-5,text,true,,10798,469,6,6,82,0,0
20/07/2017 22:09,82,61 /common-resources/js/api.js,200,OK,Thread Group 1-5,text,true,,5622,538,6,6,82,0,0
20/07/2017 22:09,95,62 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-5,,true,,378,712,6,6,95,0,42
20/07/2017 22:09,45,63 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-5,,true,,378,712,6,6,45,0,0
20/07/2017 22:09,750,64 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-5,text,true,,1329,1521,6,6,750,0,0
20/07/2017 22:09,5699,255 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-3,text,true,,31639,1003,6,6,5623,0,0
20/07/2017 22:09,5783,BuscarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,32017,1688,6,6,5707,2,38
20/07/2017 22:09,1076,65 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-5,text,true,,2247,1188,6,6,1076,0,0
20/07/2017 22:09,2287,AceptarMensaje,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-5,,true,,28554,5647,6,6,2287,1,115
20/07/2017 22:09,88,256 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-3,,true,,378,699,6,6,88,0,42
20/07/2017 22:09,91,66 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-5,,true,,378,714,6,6,91,0,42
20/07/2017 22:09,7027,296 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-1,text,true,,1563,68070,6,6,7027,0,0
20/07/2017 22:09,7116,SubirArchivo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,1941,68776,6,6,7116,0,42
20/07/2017 22:09,88,168 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-1,,true,,378,706,6,6,88,0,42
20/07/2017 22:09,734,257 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-3,text,true,,1394,1284,6,6,734,0,0
20/07/2017 22:09,822,SeleccionarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,1772,1983,6,6,822,1,42
20/07/2017 22:09,47,260 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-3,,true,,378,656,6,6,47,0,0
20/07/2017 22:09,5341,69 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-6,text,true,,1562,1171,6,6,5341,0,0
20/07/2017 22:09,5424,ComentarSeguimiento,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,1940,1885,6,6,5424,0,38
20/07/2017 22:09,10816,261 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-4,text,true,,1558,2615,5,5,10816,0,0
20/07/2017 22:09,10866,GuardarTicket,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,1936,3271,5,5,10866,0,0
20/07/2017 22:09,155,262 /portal-servicios/ver-ticket.html,200,OK,Thread Group 1-4,text,true,,5041,491,5,5,155,0,70
20/07/2017 22:09,79,263 /portal-servicios/js/ver-ticket.js,200,OK,Thread Group 1-4,text,true,,7421,453,5,5,79,0,0
20/07/2017 22:09,81,264 /common-resources/js/api.js,200,OK,Thread Group 1-4,text,true,,5622,530,5,5,81,0,0
20/07/2017 22:09,315,AceptarMensaje,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,18084,1474,5,5,315,0,70
20/07/2017 22:09,94,295 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-4,,true,,378,706,5,5,94,0,43
20/07/2017 22:09,5256,67 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-5,text,true,,1562,68078,5,5,5256,0,0
20/07/2017 22:09,5347,SubirArchivo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,1940,68792,5,5,5347,0,42
20/07/2017 22:09,10093,57 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-2,text,true,,1627,2861,5,5,10093,0,0
20/07/2017 22:09,10133,GuardarOrden,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2005,3561,5,5,10133,2,0
20/07/2017 22:09,108,68 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-5,,true,,378,714,5,5,108,0,42
20/07/2017 22:09,154,58 /portal-servicios/ver-orden-servicio.html,200,OK,Thread Group 1-2,text,true,,7802,507,5,5,154,0,70
20/07/2017 22:09,80,59 /portal-servicios/js/ver-orden-servicio.js,200,OK,Thread Group 1-2,text,true,,10798,469,5,5,80,0,0
20/07/2017 22:09,80,61 /common-resources/js/api.js,200,OK,Thread Group 1-2,text,true,,5622,538,5,5,80,0,0
20/07/2017 22:09,89,62 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-2,,true,,378,712,5,5,89,0,44
20/07/2017 22:09,5258,169 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-1,text,true,,1563,1163,5,5,5258,0,0
20/07/2017 22:09,5346,ComentarSeguimiento,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,1941,1869,5,5,5346,1,42
20/07/2017 22:09,46,63 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-2,,true,,378,712,5,5,46,0,0
20/07/2017 22:09,268,297 /portal-servicios/listar-tickets.html,200,OK,Thread Group 1-1,text,true,,2529,543,5,5,268,0,76
20/07/2017 22:09,83,298 /portal-servicios/js/natural.js,200,OK,Thread Group 1-1,text,true,,1559,438,5,5,83,0,0
20/07/2017 22:09,80,299 /portal-servicios/js/date-dd-MMM-YYYY.js,200,OK,Thread Group 1-1,text,true,,1291,447,5,5,80,0,0
20/07/2017 22:09,84,300 /portal-servicios/js/listar-tickets.js,200,OK,Thread Group 1-1,text,true,,4307,445,5,5,84,0,0
20/07/2017 22:09,83,301 /common-resources/js/api.js,200,OK,Thread Group 1-1,text,true,,5622,518,5,5,83,0,0
20/07/2017 22:09,87,302 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,,true,,378,701,5,5,87,0,42
20/07/2017 22:09,725,64 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-2,text,true,,1329,1521,5,5,724,0,0
20/07/2017 22:09,887,65 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestin,200,OK,Thread Group 1-2,text,true,,2265,1188,5,5,887,0,0
20/07/2017 22:09,2061,AceptarMensaje,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-2,,true,,28572,5647,5,5,2060,0,114
20/07/2017 22:09,924,303 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,text,true,,2963,1338,5,5,923,0,0
20/07/2017 22:09,1609,ListarTickets,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-1,,true,,18649,4430,5,5,1608,0,118
20/07/2017 22:09,46,66 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-2,,true,,378,714,5,5,46,0,0
20/07/2017 22:09,46,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,,true,,378,701,5,5,46,0,0
20/07/2017 22:09,5504,296 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-4,text,true,,1563,68070,5,5,5504,0,0
20/07/2017 22:09,5598,SubirArchivo,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,1941,68776,5,5,5598,0,43
20/07/2017 22:09,85,168 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-4,,true,,378,706,5,5,85,0,38
20/07/2017 22:09,977,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,text,true,,3327,1415,5,5,977,0,0
20/07/2017 22:09,1023,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,3705,2116,5,5,1023,0,0
20/07/2017 22:10,89,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,,true,,378,701,5,5,89,0,42
20/07/2017 22:10,885,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,text,true,,2658,1415,5,5,885,0,0
20/07/2017 22:10,974,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,3036,2116,5,5,974,1,42
20/07/2017 22:10,44,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,,true,,378,701,5,5,44,0,0
20/07/2017 22:10,925,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,text,true,,3550,1415,5,5,925,0,0
20/07/2017 22:10,969,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,3928,2116,5,5,969,0,0
20/07/2017 22:09,5099,69 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-5,text,true,,1561,1171,5,5,5099,0,0
20/07/2017 22:09,5207,ComentarSeguimiento,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,1939,1885,5,5,5207,3,42
20/07/2017 22:10,130,51 /common-resources/js/api.js,200,OK,Thread Group 1-1,text,true,,5622,524,5,5,130,0,60
20/07/2017 22:10,130,OrdenesServicio,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,5622,524,5,5,130,0,60
20/07/2017 22:10,147,70 /portal-servicios/listar-orden-servicio.html,200,OK,Thread Group 1-5,text,true,,2599,572,5,5,147,0,69
20/07/2017 22:10,78,71 /portal-servicios/js/listar-ordenes.js,200,OK,Thread Group 1-5,text,true,,6321,452,5,5,78,0,0
20/07/2017 22:10,92,52 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-1,,true,,378,693,5,5,92,0,46
20/07/2017 22:09,10091,261 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-3,text,true,,1556,2615,5,5,10091,0,0
20/07/2017 22:09,10138,GuardarTicket,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,1934,3271,5,5,10138,0,0
20/07/2017 22:10,79,73 /common-resources/js/api.js,200,OK,Thread Group 1-5,text,true,,5622,525,5,5,79,0,0
20/07/2017 22:10,85,74 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-5,,true,,378,708,5,5,85,0,38
20/07/2017 22:10,132,262 /portal-servicios/ver-ticket.html,200,OK,Thread Group 1-3,text,true,,5041,491,5,5,132,0,60
20/07/2017 22:10,71,263 /portal-servicios/js/ver-ticket.js,200,OK,Thread Group 1-3,text,true,,7421,453,5,5,71,0,0
20/07/2017 22:10,70,264 /common-resources/js/api.js,200,OK,Thread Group 1-3,text,true,,5622,530,5,5,70,0,0
20/07/2017 22:10,273,AceptarMensaje,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,18084,1474,5,5,273,0,60
20/07/2017 22:10,87,295 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-3,,true,,378,706,5,5,87,0,42
20/07/2017 22:10,1404,75 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-5,text,true,,4252,1345,5,5,1403,0,0
20/07/2017 22:10,1793,ListarSolicitudes,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-5,,true,,19172,3602,5,5,1792,0,107
20/07/2017 22:10,42,76 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-5,,true,,378,708,5,5,42,0,0
20/07/2017 22:10,4999,169 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-4,text,true,,1561,1163,5,5,4999,0,0
20/07/2017 22:09,5084,ComentarSeguimiento,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,1939,1869,5,5,5084,2,38
20/07/2017 22:10,154,297 /portal-servicios/listar-tickets.html,200,OK,Thread Group 1-4,text,true,,2529,543,5,5,154,0,75
20/07/2017 22:10,79,298 /portal-servicios/js/natural.js,200,OK,Thread Group 1-4,text,true,,1559,438,5,5,79,0,0
20/07/2017 22:10,82,299 /portal-servicios/js/date-dd-MMM-YYYY.js,200,OK,Thread Group 1-4,text,true,,1291,447,5,5,82,0,0
20/07/2017 22:10,90,300 /portal-servicios/js/listar-tickets.js,200,OK,Thread Group 1-4,text,true,,4307,445,5,5,90,0,0
20/07/2017 22:10,85,301 /common-resources/js/api.js,200,OK,Thread Group 1-4,text,true,,5622,518,5,5,85,0,0
20/07/2017 22:10,92,302 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-4,,true,,378,701,5,5,92,0,46
20/07/2017 22:10,1494,77 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-5,text,true,,3882,1422,5,5,1494,0,0
20/07/2017 22:10,1536,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,4260,2130,5,5,1536,1,0
